"635398265514749000.000000","{"TimeStamp":"2014-07-1T15:49:11.475Z","DealId":"B20141820728H00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820728F00","Side":1,"State":1,"Instrument":"EURUSD","Volume":200000.000000,"ClientPrice":1.36802,"BankPrice":1.36802,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398265998320000.000000","{"TimeStamp":"2014-07-1T15:49:59.832Z","DealId":"B20141820729E00","Server":99,"ClientId":"AUKD35367","OrderId":"B20141820729C00","Side":1,"State":1,"Instrument":"EURUSD","Volume":100000.000000,"ClientPrice":1.36807,"BankPrice":1.36807,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398266598339000.000000","{"TimeStamp":"2014-07-1T15:50:59.834Z","DealId":"B2014182072AL00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182072AJ00","Side":1,"State":1,"Instrument":"EURUSD","Volume":50000.000000,"ClientPrice":1.3681,"BankPrice":1.3681,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398267198310000.000000","{"TimeStamp":"2014-07-1T15:51:59.831Z","DealId":"B2014182072BA00","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182072B800","Side":1,"State":1,"Instrument":"EURUSD","Volume":50000.000000,"ClientPrice":1.36808,"BankPrice":1.36808,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398268015740000.000000","{"TimeStamp":"2014-07-1T15:53:21.574Z","DealId":"B2014182072C000","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182072BY00","Side":1,"State":1,"Instrument":"EURGBP","Volume":10000.000000,"ClientPrice":0.79798,"BankPrice":0.79798,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398268029319000.000000","{"TimeStamp":"2014-07-1T15:53:22.932Z","DealId":"B2014182072C300","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182072C100","Side":1,"State":1,"Instrument":"EURGBP","Volume":10000.000000,"ClientPrice":0.79853,"BankPrice":0.79853,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398268072210000.000000","{"TimeStamp":"2014-07-1T15:53:27.221Z","DealId":"B2014182072C600","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182072C400","Side":0,"State":1,"Instrument":"EURGBP","Volume":10000.000000,"ClientPrice":0.79798,"BankPrice":0.79798,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398268074409000.000000","{"TimeStamp":"2014-07-1T15:53:27.441Z","DealId":"B2014182072C900","Server":99,"ClientId":"AUKD35367","OrderId":"B2014182072C700","Side":0,"State":1,"Instrument":"EURGBP","Volume":10000.000000,"ClientPrice":0.79798,"BankPrice":0.79798,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398268080269000.000000","{"TimeStamp":"2014-07-1T15:53:28.027Z","DealId":"B201418201AHQ00","Server":99,"ClientId":"AUKD35367","OrderId":"B201418201AHN00","Side":0,"State":1,"Instrument":"NZDUSD","Volume":10000.000000,"ClientPrice":0.87737,"BankPrice":0.87737,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
"635398268082360000.000000","{"TimeStamp":"2014-07-1T15:53:28.236Z","DealId":"B201418201AHT00","Server":99,"ClientId":"AUKD35367","OrderId":"B201418201AHR00","Side":0,"State":1,"Instrument":"NZDUSD","Volume":10000.000000,"ClientPrice":0.87737,"BankPrice":0.87737,"Book":0,"AccountGroup":"AlpariUK","Comment":"Agressor:1"}"
